t[s], q0[rad], dq_cur0[rad/s], q_ref0[rad], dq_ref0[rad/s], ddq_ref0[rad/s^2], q_ref_pre0[rad], q_ref_final0[rad], tau_ref0[Nm], tau_ref_wo_ene_fb0[Nm], tau_cur0[Nm], q1[rad], dq_cur1[rad/s], q_ref1[rad], dq_ref1[rad/s], ddq_ref1[rad/s^2], q_ref_pre1[rad], q_ref_final1[rad], tau_ref1[Nm], tau_ref_wo_ene_fb1[Nm], tau_cur1[Nm], q2[rad], dq_cur2[rad/s], q_ref2[rad], dq_ref2[rad/s], ddq_ref2[rad/s^2], q_ref_pre2[rad], q_ref_final2[rad], tau_ref2[Nm], tau_ref_wo_ene_fb2[Nm], tau_cur2[Nm], l_cur0[m], dl_cur0[m/s], loadcell_cur0[uint16], tension_cur0[N], dl_ref0[m/s], tension_ref0[N], tension_ref_filtered0[N], q_motor_cur0[rad], dq_motor_cur0[rad/s], current_cur0[A], motor_torque_ref0[Nm], current_ref0[A], motor_vq0[V], motor_vd0[V], vdd0[V], vin0[V], control_status0, l_cur1[m], dl_cur1[m/s], loadcell_cur1[uint16], tension_cur1[N], dl_ref1[m/s], tension_ref1[N], tension_ref_filtered1[N], q_motor_cur1[rad], dq_motor_cur1[rad/s], current_cur1[A], motor_torque_ref1[Nm], current_ref1[A], motor_vq1[V], motor_vd1[V], vdd1[V], vin1[V], control_status1, l_cur2[m], dl_cur2[m/s], loadcell_cur2[uint16], tension_cur2[N], dl_ref2[m/s], tension_ref2[N], tension_ref_filtered2[N], q_motor_cur2[rad], dq_motor_cur2[rad/s], current_cur2[A], motor_torque_ref2[Nm], current_ref2[A], motor_vq2[V], motor_vd2[V], vdd2[V], vin2[V], control_status2, l_cur3[m], dl_cur3[m/s], loadcell_cur3[uint16], tension_cur3[N], dl_ref3[m/s], tension_ref3[N], tension_ref_filtered3[N], q_motor_cur3[rad], dq_motor_cur3[rad/s], current_cur3[A], motor_torque_ref3[Nm], current_ref3[A], motor_vq3[V], motor_vd3[V], vdd3[V], vin3[V], control_status3, l_cur4[m], dl_cur4[m/s], loadcell_cur4[uint16], tension_cur4[N], dl_ref4[m/s], tension_ref4[N], tension_ref_filtered4[N], q_motor_cur4[rad], dq_motor_cur4[rad/s], current_cur4[A], motor_torque_ref4[Nm], current_ref4[A], motor_vq4[V], motor_vd4[V], vdd4[V], vin4[V], control_status4, l_cur5[m], dl_cur5[m/s], loadcell_cur5[uint16], tension_cur5[N], dl_ref5[m/s], tension_ref5[N], tension_ref_filtered5[N], q_motor_cur5[rad], dq_motor_cur5[rad/s], current_cur5[A], motor_torque_ref5[Nm], current_ref5[A], motor_vq5[V], motor_vd5[V], vdd5[V], vin5[V], control_status5, pose_cur_pos_x[m], pose_cur_pos_y[m], pose_cur_pos_z[m], pose_cur_ori_x, pose_cur_ori_y, pose_cur_ori_z, pose_cur_ori_w, roll[rad], pitch[rad], yaw[rad], twist_cur_pos_x[m/s], twist_cur_pos_y[m/s], twist_cur_pos_z[m/s], twist_cur_ang_x[rad/s], twist_cur_ang_y[rad/s], twist_cur_ang_z[rad/s], twist_ref_pos_x[m/s], twist_ref_pos_y[m/s], twist_ref_pos_z[m/s], twist_ref_ang_x[rad/s], twist_ref_ang_y[rad/s], twist_ref_ang_z[rad/s], twist_cur_robot_pos_x[m/s], twist_cur_robot_pos_y[m/s], twist_cur_robot_pos_z[m/s], twist_cur_robot_ang_x[rad/s], twist_cur_robot_ang_y[rad/s], twist_cur_robot_ang_z[rad/s], gravity_x, gravity_y, gravity_z, x_fd_x[m], x_fd_y[m], x_fd_z[m], x_fd_robot_x[m], x_fd_robot_y[m], x_fd_robot_z[m], obs_lin_vel_x, obs_lin_vel_y, obs_lin_vel_z, obs_ang_vel_x, obs_ang_vel_y, obs_ang_vel_z, obs_gravity_x, obs_gravity_y, obs_gravity_z, obs_lin_vel_x_ref, obs_lin_vel_y_ref, obs_ang_vel_z_ref, obs_joint0, obs_joint1, obs_joint2, obs_joint_vel0, obs_joint_vel1, obs_joint_vel2, obs_is_standing, action0, action1, action2, e_slide[J], e_slide_ref[J], contact, stop, jump_count, force_calibrator[N], min_tension[N], kp_flight0[Nm/rad], kp_flight1[Nm/rad], kp_flight2[Nm/rad], kd_flight_pull[Ns/m], kd_flight_loosen[Ns/m], kp_stance0[Nm/rad], kp_stance1[Nm/rad], kp_stance2[Nm/rad], kd_stance_pull[Ns/m], kd_stance_loosen[Ns/m], kd_stop_pull[Ns/m], kd_stop_loosen[Ns/m], kp_rl0[Nm/rad], kp_rl1[Nm/rad], kp_rl2[Nm/rad], kd_rl_pull[Ns/m], kd_rl_loosen[Ns/m], tau_max_flight0[Nm], tau_max_flight1[Nm], tau_max_flight2[Nm], tau_max_stance0[Nm], tau_max_stance1[Nm], tau_max_stance2[Nm], tau_max_rl0[Nm], tau_max_rl1[Nm], tau_max_rl2[Nm], k_slide_energy[s/m2], q_slide_0[m], dq_slide_takeoff_ref[m/s], t_st[s], k_footpos[s], h_ref[m], f_slide_launch[N], constforce_launch_period[s], jump_max, wave_count, 
12.4374, -0.000383495, 0, 0, 0, 0, 0, 0, 0.0345145, 0.0345145, 5.62564, -0.0245437, -0.101239, 0, 0, 0, 0, 0, 2.20893, 2.20893, 2.17712, 0.417677, 0.00199948, 0.417677, 0, 0, 0.417677, 0, -10, -10, 5.25826, 0.0179782, -0.0608113, 57, 7.11, 0, 49.5135, 49.5135, -1.79782, 6.08113, 4.66801, 0.495135, 4.98099, 0.0330811, -0.00244141, 11.9747, 75.4541, 0, -0.00141126, -0.0556068, 46, -13.64, 0, 49.5551, 49.5551, 0.141126, 5.56068, 4.7785, 0.495551, 4.91555, 0.0327454, 0, 11.9886, 75.824, 0, 0.0191441, -0.0561546, 40, 7.5, 0, 49.5508, 49.5508, -1.91441, 5.61546, 5.22044, 0.495508, 5.20386, 0.0330505, 0.000366211, 11.9608, 75.3308, 0, -0.00233165, -0.196952, 64, 15.38, 0, 169.981, 169.981, 0.233165, 19.6952, 17.65, 1.69981, 18.0084, 0.0956726, -0.0274963, 11.9121, 75.2075, 0, 0.0201258, -0.198869, 50, 5.1, 0, 191.399, 191.399, -2.01258, 19.8869, 19.5283, 1.91399, 19.7977, 0.0993958, -0.0292664, 12.0513, 75.4541, 0, -0.0150944, -0.207909, 53, 6.57, 0, 190.528, 190.528, 1.50944, 20.7909, 19.5007, 1.90528, 19.783, 0.102783, -0.028595, 11.9539, 75.3308, 0, -0.0128994, 0.00838891, 0.00312201, -0.00416887, 0.0076645, -0.00142132, 0.999961, -0.00833785, 0.0153292, -0.00284268, 0.00350029, -0.000706881, 0.0103459, 0.000845608, -0.00072233, 0.00221069, 0, 0, 0, 0, 0, 0, 0.00334345, -0.000783612, 0.0103922, 0, 0, 0, 0.0153166, 0.0083592, -0.999848, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
12.4385, -0.000287621, 0.0885261, 0, 0, 0, 0, 0, 0.0258859, 0.0258859, 5.4992, -0.0245437, 0, 0, 0, 0, 0, 0, 2.20893, 2.20893, 2.25057, 0.417677, 0, 0.417677, 0, 0, 0.417677, 0, -10, -10, 5.60407, 0.0178555, -0.0769729, 57, 7.11, 0, 49.3842, 49.3842, -1.78555, 7.69729, 4.64039, 0.493842, 4.96793, 0.0345154, -0.00222778, 11.9747, 75.4541, 0, -0.00153398, -0.0684812, 46, -13.64, 0, 49.4522, 49.4522, 0.153398, 6.84812, 4.7785, 0.494522, 4.9053, 0.0355835, 0.000823975, 11.9886, 75.824, 0, 0.0190213, -0.0709466, 40, 7.5, 0, 49.4324, 49.4324, -1.90213, 7.09466, 5.08233, 0.494324, 5.19139, 0.03479, 0.000274658, 11.9608, 75.3308, 0, -0.0026998, -0.245437, 64, 15.38, 0, 169.593, 169.593, 0.26998, 24.5437, 17.291, 1.69593, 17.9654, 0.100311, -0.0324707, 11.9121, 75.2075, 0, 0.0197577, -0.262968, 50, 5.1, 0, 190.838, 190.838, -1.97577, 26.2968, 19.2245, 1.90838, 19.7363, 0.1073, -0.0344238, 12.0513, 75.4541, 0, -0.0155239, -0.275021, 54, 7.96, 0, 190.038, 190.038, 1.55239, 27.5021, 19.4454, 1.90038, 19.7293, 0.109924, -0.0328369, 11.9539, 75.3308, 0, -0.0128994, 0.00838891, 0.00312201, -0.00416887, 0.0076645, -0.00142132, 0.999961, -0.00833785, 0.0153292, -0.00284268, 0.00350029, -0.000706881, 0.0103459, 0.000845608, -0.00072233, 0.00221069, 0, 0, 0, 0, 0, 0, 0.00334345, -0.000783612, 0.0103922, -0.00961567, 0.00678171, -0.0010653, 0.0153166, 0.0083592, -0.999848, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
12.4394, -0.000287621, 0, 0, 0, 0, 0, 0, 0.0258859, 0.0258859, 5.62796, -0.0244478, 0.10524, 0, 0, 0, 0, 0, 2.2003, 2.2003, 2.32514, 0.417677, 0, 0.417677, 0, 0, 0.417677, 0, -10, -10, 5.95759, 0.0177328, -0.0892995, 57, 7.11, 0, 49.2856, 49.2856, -1.77328, 8.92995, 4.86136, 0.492856, 4.95798, 0.0361633, -0.00265503, 11.9747, 75.4541, 0, -0.0016567, -0.0865603, 46, -13.64, 0, 49.3075, 49.3075, 0.16567, 8.65603, 4.88898, 0.493075, 4.8909, 0.0366516, 0.00177002, 11.9886, 75.824, 0, 0.0188986, -0.0819035, 40, 7.5, 0, 49.3448, 49.3448, -1.88986, 8.19035, 5.05471, 0.493448, 5.18215, 0.0374756, 0.000152588, 11.9608, 75.3308, 0, -0.00306796, -0.293648, 64, 15.38, 0, 169.267, 169.267, 0.306796, 29.3648, 17.3186, 1.69267, 17.9292, 0.105591, -0.0379028, 11.9121, 75.2075, 0, 0.0193281, -0.312548, 51, 6.52, 0, 190.419, 190.419, -1.93281, 31.2548, 19.1968, 1.90419, 19.6904, 0.118408, -0.0423889, 12.0513, 75.4541, 0, -0.0159534, -0.331997, 54, 7.96, 0, 189.56, 189.56, 1.59534, 33.1997, 18.9759, 1.8956, 19.6768, 0.119446, -0.0387878, 11.9539, 75.3308, 0, -0.0128994, 0.00838891, 0.00312201, -0.00416887, 0.0076645, -0.00142132, 0.999961, -0.00833785, 0.0153292, -0.00284268, 0.00350029, -0.000706881, 0.0103459, 0.000845608, -0.00072233, 0.00221069, 0, 0, 0, 0, 0, 0, 0.00334345, -0.000783612, 0.0103922, -0.00961567, 0.00678171, -0.0010653, 0.0153166, 0.0083592, -0.999848, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
12.4405, 0, 0.265089, 0, 0, 0, 0, 0, 0, 0, 5.12243, -0.0243519, 0.0883629, 0, 0, 0, 0, 0, 2.19167, 2.19167, 2.36653, 0.417677, 0, 0.417677, 0, 0, 0.417677, 0, -10, -10, 7.43673, 0.0176101, -0.104639, 58, 8.44, 0, 49.1629, 49.1629, -1.76101, 10.4639, 4.72325, 0.491629, 4.94558, 0.039978, -0.00332642, 11.9747, 75.4541, 0, -0.00171806, -0.0942302, 46, -13.64, 0, 49.2462, 49.2462, 0.171806, 9.42302, 4.75087, 0.492462, 4.88479, 0.0385742, 0.00192261, 11.9886, 75.824, 0, 0.0187759, -0.0972433, 40, 7.5, 0, 49.2221, 49.2221, -1.87759, 9.72433, 4.97184, 0.492221, 5.16921, 0.0391846, 0.000457764, 11.9608, 75.3308, 0, -0.00349747, -0.334736, 69, 21.73, 0, 168.998, 168.998, 0.349747, 33.4736, 18.5063, 1.68998, 17.8993, 0.111908, -0.0450134, 11.9121, 75.2075, 0, 0.0188373, -0.364046, 51, 6.52, 0, 189.841, 189.841, -1.88373, 36.4046, 19.8598, 1.89841, 19.6271, 0.121857, -0.0471497, 12.0513, 75.4541, 0, -0.0164443, -0.371168, 58, 13.52, 0, 189.367, 189.367, 1.64443, 37.1168, 19.1968, 1.89367, 19.6556, 0.128632, -0.0461426, 11.9539, 75.3308, 0, -0.0128994, 0.00838891, 0.00312201, -0.00416887, 0.0076645, -0.00142132, 0.999961, -0.00833785, 0.0153292, -0.00284268, 0.00350029, -0.000706881, 0.0103459, 0.000845608, -0.00072233, 0.00221069, 0, 0, 0, 0, 0, 0, 0.00334345, -0.000783612, 0.0103922, -0.00961567, 0.00678171, -0.0010653, 0.0153166, 0.0083592, -0.999848, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
12.4414, 0.000383495, 0.417296, 0, 0, 0, 0, 0, -0.0345145, -0.0345145, 4.89648, -0.0242561, 0.104324, 0, 0, 0, 0, 0, 2.18304, 2.18304, 2.23915, 0.417678, 0.0020604, 0.417677, 0, 0, 0.417677, 0, -10, -10, 6.2663, 0.017426, -0.118062, 58, 8.44, 0, 49.0555, 49.0555, -1.7426, 11.8062, 4.66801, 0.490555, 4.93474, 0.0420837, -0.00354004, 11.9747, 75.4541, 0, -0.00190213, -0.101352, 48, -10.92, 0, 49.1892, 49.1892, 0.190213, 10.1352, 4.94422, 0.491892, 4.87912, 0.0412598, 0.00109863, 11.9886, 75.824, 0, 0.0186532, -0.109844, 40, 7.5, 0, 49.1212, 49.1212, -1.86532, 10.9844, 4.9166, 0.491212, 5.15858, 0.0411682, 6.10352e-05, 11.9608, 75.3308, 0, -0.00411107, -0.391165, 69, 21.73, 0, 168.611, 168.611, 0.411107, 39.1165, 17.3462, 1.68611, 17.8563, 0.119965, -0.0491333, 11.9121, 75.2075, 0, 0.0182237, -0.421297, 55, 12.2, 0, 189.174, 189.174, -1.82237, 42.1297, 19.1692, 1.89174, 19.5541, 0.132172, -0.0528564, 12.0513, 75.4541, 0, -0.0170579, -0.423488, 58, 13.52, 0, 189.121, 189.121, 1.70579, 42.3488, 19.0035, 1.89121, 19.6286, 0.135376, -0.0540771, 11.9539, 75.3308, 0, -0.0128994, 0.00838891, 0.00312201, -0.00416887, 0.0076645, -0.00142132, 0.999961, -0.00833785, 0.0153292, -0.00284268, 0.00350029, -0.000706881, 0.0103459, 0.000845608, -0.00072233, 0.00221069, 0, 0, 0, 0, 0, 0, 0.00334345, -0.000783612, 0.0103922, -0.00961567, 0.00678171, -0.0010653, 0.0153166, 0.0083592, -0.999848, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
12.4426, 0.00076699, 0.343633, 0, 0, 0, 0, 0, -0.0690291, -0.0690291, 5.25274, -0.0241602, 0.0859083, 0, 0, 0, 0, 0, 2.17442, 2.17442, 1.63604, 0.417682, 0.00339338, 0.417677, 0, 0, 0.417677, 0, -10, -10, 5.55748, 0.0173033, -0.127375, 58, 8.44, 0, 48.981, 48.981, -1.73033, 12.7375, 4.83374, 0.48981, 4.92721, 0.0439148, -0.00311279, 11.9747, 75.4541, 0, -0.00202485, -0.118883, 48, -10.92, 0, 49.0489, 49.0489, 0.202485, 11.8883, 4.88898, 0.490489, 4.86516, 0.0412292, 0.00183105, 11.9886, 75.824, 0, 0.0184691, -0.122718, 42, 10.2, 0, 49.0183, 49.0183, -1.84691, 12.2718, 4.64039, 0.490183, 5.14773, 0.0439453, -0.00112915, 11.9608, 75.3308, 0, -0.00460194, -0.435815, 72, 25.54, 0, 168.321, 168.321, 0.460194, 43.5815, 18.2853, 1.68321, 17.8242, 0.125244, -0.053772, 11.9121, 75.2075, 0, 0.0177328, -0.476629, 55, 12.2, 0, 188.527, 188.527, -1.77328, 47.6629, 19.1692, 1.88527, 19.4832, 0.138214, -0.0595398, 12.0513, 75.4541, 0, -0.0176101, -0.473616, 61, 17.69, 0, 188.896, 188.896, 1.76101, 47.3616, 19.8321, 1.88896, 19.604, 0.142639, -0.0650635, 11.9539, 75.3308, 0, -0.0128994, 0.00838891, 0.00312201, -0.00416887, 0.0076645, -0.00142132, 0.999961, -0.00833785, 0.0153292, -0.00284268, 0.00350029, -0.000706881, 0.0103459, 0.000845608, -0.00072233, 0.00221069, 0, 0, 0, 0, 0, 0, 0.00334345, -0.000783612, 0.0103922, -0.00961567, 0.00678171, -0.0010653, 0.0153166, 0.0083592, -0.999848, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
12.4435, 0.000958737, 0.199945, 0, 0, 0, 0, 0, -0.0862863, -0.0862863, 6.13814, -0.0239684, 0.199945, 0, 0, 0, 0, 0, 2.15716, 2.15716, 2.14725, 0.417688, 0.00592338, 0.417677, 0, 0, 0.417677, 0, -10, -10, 8.25894, 0.0170579, -0.137784, 58, 8.44, 0, 48.8977, 48.8977, -1.70579, 13.7784, 4.83374, 0.488977, 4.91881, 0.0460815, -0.00384521, 11.9747, 75.4541, 0, -0.00220893, -0.127923, 47, -12.28, 0, 48.9766, 48.9766, 0.220893, 12.7923, 4.66801, 0.489766, 4.85796, 0.0437622, 0.00158691, 11.9886, 75.824, 0, 0.018285, -0.131758, 42, 10.2, 0, 48.9459, 48.9459, -1.8285, 13.1758, 4.7785, 0.489459, 5.1401, 0.0451965, -0.0010376, 11.9608, 75.3308, 0, -0.00527689, -0.478273, 72, 25.54, 0, 168.114, 168.114, 0.527689, 47.8273, 18.672, 1.68114, 17.8012, 0.129852, -0.0590515, 11.9121, 75.2075, 0, 0.0169965, -0.507035, 59, 17.88, 0, 188.157, 188.157, -1.69965, 50.7035, 19.0587, 1.88157, 19.4428, 0.144012, -0.0632629, 12.0513, 75.4541, 0, -0.0183464, -0.523471, 61, 17.69, 0, 188.561, 188.561, 1.83464, 52.3471, 19.114, 1.88561, 19.5673, 0.150269, -0.070343, 11.9539, 75.3308, 0, -0.0128829, 0.00838629, 0.00318064, -0.00417483, 0.00767135, -0.00141941, 0.999961, -0.00834976, 0.0153429, -0.00283885, 0.00341452, -0.000663589, 0.0136738, -0.0087211, 0.0061109, 0.00118846, 0, 0, 0, 0, 0, 0, 0.00320641, -0.000768554, 0.0137186, -0.0221418, 0.0127836, -0.00213059, 0.0153302, 0.00837111, -0.999847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
12.4446, 0.00115048, 0.182965, 0, 0, 0, 0, 0, -0.103544, -0.103544, 5.75907, -0.0238726, 0.0914826, 0, 0, 0, 0, 0, 2.14853, 2.14853, 2.12961, 0.417695, 0.00722712, 0.417677, 0, 0, 0.417677, 0, -10, -10, 8.94675, 0.0168738, -0.153398, 60, 11.1, 0, 48.7728, 48.7728, -1.68738, 15.3398, 4.88898, 0.487728, 4.90619, 0.0489807, -0.00326538, 11.9747, 75.4541, 0, -0.00239301, -0.137784, 47, -12.28, 0, 48.8977, 48.8977, 0.239301, 13.7784, 4.99947, 0.488977, 4.85011, 0.04599, 3.05176e-05, 11.9886, 75.824, 0, 0.018101, -0.140523, 42, 10.2, 0, 48.8758, 48.8758, -1.8101, 14.0523, 4.80612, 0.488758, 5.13271, 0.0486145, -0.00143433, 11.9608, 75.3308, 0, -0.00589048, -0.503748, 80, 35.7, 0, 167.987, 167.987, 0.589048, 50.3748, 17.1805, 1.67987, 17.7871, 0.135956, -0.0649719, 11.9121, 75.2075, 0, 0.0163215, -0.551137, 59, 17.88, 0, 187.704, 187.704, -1.63215, 55.1137, 19.8598, 1.87704, 19.3933, 0.152954, -0.072113, 12.0513, 75.4541, 0, -0.0191441, -0.580995, 64, 21.86, 0, 188.192, 188.192, 1.91441, 58.0995, 19.3626, 1.88192, 19.5268, 0.156433, -0.0740356, 11.9539, 75.3308, 0, -0.0128653, 0.0083826, 0.00325948, -0.00421431, 0.00769426, -0.00141601, 0.999961, -0.00842872, 0.0153887, -0.00283206, 0.00334984, -0.00064073, 0.0175397, -0.0213064, 0.0121429, 0.000313629, 0, 0, 0, 0, 0, 0, 0.0030816, -0.000779647, 0.0175832, -0.0221418, 0.0127836, -0.00213059, 0.015376, 0.00845007, -0.999846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
12.4454, 0.00134223, 0.217647, 0, 0, 0, 0, 0, -0.120801, -0.120801, 6.1613, -0.0238726, 0, 0, 0, 0, 0, 0, 2.14853, 2.14853, 2.36461, 0.417705, 0.0107463, 0.417677, 0, 0, 0.417677, 0, -10, -10, 9.76104, 0.0166283, -0.167642, 60, 11.1, 0, 48.6589, 48.6589, -1.66283, 16.7642, 5.02709, 0.486589, 4.89469, 0.0507812, -0.00341797, 11.9747, 75.4541, 0, -0.00263844, -0.155041, 48, -10.92, 0, 48.7597, 48.7597, 0.263844, 15.5041, 4.5299, 0.487597, 4.83636, 0.0471497, 0.000244141, 11.9886, 75.824, 0, 0.0179169, -0.15422, 42, 10.2, 0, 48.7662, 48.7662, -1.79169, 15.422, 4.94422, 0.487662, 5.12116, 0.0511475, -0.0015564, 11.9608, 75.3308, 0, -0.00668815, -0.543193, 80, 35.7, 0, 167.692, 167.692, 0.668815, 54.3193, 18.5339, 1.67692, 17.7545, 0.136658, -0.0722046, 11.9121, 75.2075, 0, 0.0154625, -0.590856, 65, 26.4, 0, 187.314, 187.314, -1.54625, 59.0856, 19.5007, 1.87314, 19.3507, 0.154999, -0.0773315, 12.0513, 75.4541, 0, -0.0200031, -0.640163, 64, 21.86, 0, 187.837, 187.837, 2.00031, 64.0163, 19.8045, 1.87837, 19.4879, 0.160919, -0.0777893, 11.9539, 75.3308, 0, -0.0128653, 0.0083826, 0.00325948, -0.00421431, 0.00769426, -0.00141601, 0.999961, -0.00842872, 0.0153887, -0.00283206, 0.00334984, -0.00064073, 0.0175397, -0.0213064, 0.0121429, 0.000313629, 0, 0, 0, 0, 0, 0, 0.0030816, -0.000779647, 0.0175832, -0.0221418, 0.0127836, -0.00213059, 0.015376, 0.00845007, -0.999846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
12.4465, 0.00162985, 0.273664, 0, 0, 0, 0, 0, -0.146687, -0.146687, 6.26535, -0.0239684, -0.0912214, 0, 0, 0, 0, 0, 2.15716, 2.15716, 1.2413, 0.417722, 0.0162146, 0.417677, 0, 0, 0.417677, 0, -10, -10, 11.1068, 0.0163829, -0.178873, 60, 11.1, 0, 48.569, 48.569, -1.63829, 17.8873, 4.66801, 0.48569, 4.88561, 0.052002, -0.00405884, 11.9747, 75.4541, 0, -0.00282252, -0.159698, 48, -10.92, 0, 48.7224, 48.7224, 0.282252, 15.9698, 4.61277, 0.487224, 4.83265, 0.0509644, -0.00134277, 11.9886, 75.824, 0, 0.0176714, -0.168738, 44, 12.9, 0, 48.6501, 48.6501, -1.76714, 16.8738, 5.16519, 0.486501, 5.10892, 0.0507507, -0.000946045, 11.9608, 75.3308, 0, -0.0073631, -0.572777, 88, 45.86, 0, 167.435, 167.435, 0.73631, 57.2777, 18.8101, 1.67435, 17.726, 0.145142, -0.0763855, 11.9121, 75.2075, 0, 0.0146035, -0.628658, 65, 26.4, 0, 186.932, 186.932, -1.46035, 62.8658, 20.0531, 1.86932, 19.3089, 0.159058, -0.0790405, 12.0513, 75.4541, 0, -0.0208621, -0.671116, 69, 28.81, 0, 187.796, 187.796, 2.08621, 67.1116, 18.9759, 1.87796, 19.4834, 0.169769, -0.0866089, 11.9539, 75.3308, 0, -0.0128653, 0.0083826, 0.00325948, -0.00421431, 0.00769426, -0.00141601, 0.999961, -0.00842872, 0.0153887, -0.00283206, 0.00334984, -0.00064073, 0.0175397, -0.0213064, 0.0121429, 0.000313629, 0, 0, 0, 0, 0, 0, 0.0030816, -0.000779647, 0.0175832, -0.0221418, 0.0127836, -0.00213059, 0.015376, 0.00845007, -0.999846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
